id,year,status,LEO,MEO,GEO,other,missing,total
TTMTR,2001,Active,10,1,5,0,0,16
TTMTR,2002,Active,7,2,5,1,0,15
TTMTR,2003,Active,7,1,5,1,0,14
TTMTR,2004,Active,9,1,7,0,0,17
TTMTR,2005,Active,9,2,7,1,0,19
TTMTR,2006,Active,10,2,4,0,0,16
TTMTR,2007,Active,13,2,4,0,0,19
TTMTR,2008,Active,7,3,9,0,0,19
TTMTR,2009,Active,10,1,12,0,1,24
TTMTR,2010,Active,12,2,9,0,0,23
TTMTR,2011,Active,11,2,9,1,0,23
TTMTR,2012,Active,11,0,10,0,0,21
TTMTR,2013,Active,12,0,10,0,0,22
TTMTR,2014,Active,13,0,7,0,0,20
TTMTR,2015,Active,9,0,8,0,0,17
TTMTR,2016,Active,7,0,2,1,0,10
TTMTR,2017,Active,10,0,5,0,0,15
VOSTO,1957,Inactive,0,0,0,0,0,0
VOSTO,1958,Inactive,0,0,0,0,0,0
VOSTO,1959,Inactive,0,0,0,0,0,0
VOSTO,1960,Inactive,0,0,0,0,0,0
VOSTO,1961,Inactive,0,0,0,0,0,0
VOSTO,1962,Inactive,0,0,0,0,0,0
VOSTO,1963,Inactive,0,0,0,0,0,0
VOSTO,1964,Inactive,0,0,0,0,0,0
VOSTO,1965,Inactive,0,0,0,0,0,0
VOSTO,1966,Inactive,0,0,0,0,0,0
VOSTO,1967,Inactive,0,0,0,0,0,0
VOSTO,1968,Inactive,0,0,0,0,0,0
VOSTO,1969,Inactive,0,0,0,0,0,0
VOSTO,1970,Inactive,0,0,0,0,0,0
VOSTO,1971,Inactive,0,0,0,0,0,0
VOSTO,1972,Inactive,0,0,0,0,0,0
VOSTO,1973,Inactive,0,0,0,0,0,0
VOSTO,1974,Inactive,0,0,0,0,0,0
VOSTO,1975,Inactive,0,0,0,0,0,0
VOSTO,1976,Inactive,0,0,0,0,0,0
VOSTO,1977,Inactive,0,0,0,0,0,0
VOSTO,1978,Inactive,0,0,0,0,0,0
VOSTO,1979,Inactive,0,0,0,0,0,0
VOSTO,1980,Inactive,0,0,0,0,0,0
VOSTO,1981,Inactive,0,0,0,0,0,0
VOSTO,1982,Inactive,0,0,0,0,0,0
VOSTO,1983,Inactive,0,0,0,0,0,0
VOSTO,1984,Inactive,0,0,0,0,0,0
VOSTO,1985,Inactive,0,0,0,0,0,0
VOSTO,1986,Inactive,0,0,0,0,0,0
VOSTO,1987,Inactive,0,0,0,0,0,0
VOSTO,1988,Inactive,0,0,0,0,0,0
VOSTO,1989,Inactive,0,0,0,0,0,0
VOSTO,1990,Inactive,0,0,0,0,0,0
VOSTO,1991,Inactive,0,0,0,0,0,0
VOSTO,1992,Inactive,0,0,0,0,0,0
VOSTO,1993,Inactive,0,0,0,0,0,0
VOSTO,1994,Inactive,0,0,0,0,0,0
VOSTO,1995,Inactive,0,0,0,0,0,0
VOSTO,1996,Inactive,0,0,0,0,0,0
VOSTO,1997,Inactive,0,0,0,0,0,0
VOSTO,1998,Inactive,0,0,0,0,0,0
VOSTO,1999,Inactive,0,0,0,0,0,0
VOSTO,2000,Inactive,0,0,0,0,0,0
VOSTO,2001,Inactive,0,0,0,0,0,0
VOSTO,2002,Inactive,0,0,0,0,0,0
VOSTO,2003,Inactive,0,0,0,0,0,0
VOSTO,2004,Inactive,0,0,0,0,0,0
VOSTO,2005,Inactive,0,0,0,0,0,0
VOSTO,2006,Inactive,0,0,0,0,0,0
VOSTO,2007,Inactive,0,0,0,0,0,0
VOSTO,2008,Inactive,0,0,0,0,0,0
VOSTO,2009,Inactive,0,0,0,0,0,0
VOSTO,2010,Inactive,0,0,0,0,0,0
VOSTO,2011,Inactive,0,0,0,0,0,0
VOSTO,2012,Inactive,0,0,0,0,0,0
VOSTO,2013,Inactive,0,0,0,0,0,0
VOSTO,2014,Inactive,0,0,0,0,0,0
VOSTO,2015,Inactive,0,0,0,0,0,0
VOSTO,2016,Active,1,0,0,0,0,1
VOSTO,2017,Active,0,0,0,0,0,0
WLPIS,1957,Inactive,0,0,0,0,0,0
WLPIS,1958,Inactive,0,0,0,0,0,0
WLPIS,1959,Inactive,0,0,0,0,0,0
WLPIS,1960,Inactive,0,0,0,0,0,0
WLPIS,1961,Active,2,0,0,0,0,2
WLPIS,1962,Active,1,0,0,0,0,1
WLPIS,1963,Active,1,0,0,0,0,1
WLPIS,1964,Active,3,0,0,0,0,3
WLPIS,1965,Active,2,1,0,0,0,3
WLPIS,1966,Active,0,1,0,0,0,1
WLPIS,1967,Active,0,0,0,0,0,0
WLPIS,1968,Active,1,0,0,0,0,1
WLPIS,1969,Active,0,0,0,0,0,0
WLPIS,1970,Active,1,0,0,0,0,1
WLPIS,1971,Active,2,0,0,0,0,2
WLPIS,1972,Active,1,0,0,0,0,1
WLPIS,1973,Active,0,0,0,0,0,0
WLPIS,1974,Active,0,0,0,0,0,0
WLPIS,1975,Active,0,0,0,0,0,0
WLPIS,1976,Active,0,0,0,0,0,0
WLPIS,1977,Active,0,0,0,0,0,0
WLPIS,1978,Active,0,0,0,0,0,0
WLPIS,1979,Active,2,0,0,0,0,2
WLPIS,1980,Active,0,0,0,0,0,0
WLPIS,1981,Active,0,0,0,0,0,0
WLPIS,1982,Active,0,0,0,0,0,0
WLPIS,1983,Active,0,0,0,0,0,0
WLPIS,1984,Active,0,0,0,0,0,0
WLPIS,1985,Active,1,0,0,0,0,1
WLPIS,1986,Active,0,0,0,0,0,0
WLPIS,1987,Active,0,0,0,0,0,0
WLPIS,1988,Active,0,0,0,0,0,0
WLPIS,1989,Active,0,0,0,0,0,0
WLPIS,1990,Active,0,0,0,0,0,0
WLPIS,1991,Active,0,0,0,0,0,0
WLPIS,1992,Active,0,0,0,0,0,0
WLPIS,1993,Active,0,0,0,0,0,0
WLPIS,1994,Active,0,0,0,0,0,0
WLPIS,1995,Active,0,0,0,0,0,0
WLPIS,1996,Active,1,0,0,0,0,1
WLPIS,1997,Active,0,0,0,0,0,0
WLPIS,1998,Active,0,0,0,0,0,0
WLPIS,1999,Active,0,0,0,0,0,0
WLPIS,2000,Active,0,0,0,0,0,0
WLPIS,2001,Active,0,0,0,0,0,0
WLPIS,2002,Active,0,0,0,0,0,0
WLPIS,2003,Active,0,0,0,0,0,0
WLPIS,2004,Active,0,0,0,0,0,0
WLPIS,2005,Active,0,0,0,0,0,0
WLPIS,2006,Active,1,0,0,0,0,1
WLPIS,2007,Active,1,0,0,0,0,1
WLPIS,2008,Active,0,0,0,0,0,0
WLPIS,2009,Active,1,0,0,0,0,1
WLPIS,2010,Active,0,0,0,0,0,0
WLPIS,2011,Active,0,0,0,0,1,1
WLPIS,2012,Active,0,0,0,0,0,0
WLPIS,2013,Active,4,0,0,1,0,5
WLPIS,2014,Active,2,0,0,0,0,2
WLPIS,2015,Active,0,0,0,0,0,0
WLPIS,2016,Active,1,0,0,0,0,1
WLPIS,2017,Active,1,0,0,0,0,1
WOMRA,1957,Inactive,0,0,0,0,0,0
WOMRA,1958,Inactive,0,0,0,0,0,0
WOMRA,1959,Inactive,0,0,0,0,0,0
WOMRA,1960,Inactive,0,0,0,0,0,0
WOMRA,1961,Inactive,0,0,0,0,0,0
WOMRA,1962,Inactive,0,0,0,0,0,0
WOMRA,1963,Inactive,0,0,0,0,0,0
WOMRA,1964,Inactive,0,0,0,0,0,0
WOMRA,1965,Inactive,0,0,0,0,0,0
WOMRA,1966,Inactive,0,0,0,0,0,0
WOMRA,1967,Active,1,0,0,0,0,1
WOMRA,1968,Active,0,0,0,0,0,0
WOMRA,1969,Active,0,0,0,0,0,0
WOMRA,1970,Active,0,0,0,0,0,0
WOMRA,1971,Active,1,0,0,0,0,1
WOMRA,1972,Inactive,0,0,0,0,0,0
WOMRA,1973,Inactive,0,0,0,0,0,0
WOMRA,1974,Inactive,0,0,0,0,0,0
WOMRA,1975,Inactive,0,0,0,0,0,0
WOMRA,1976,Inactive,0,0,0,0,0,0
WOMRA,1977,Inactive,0,0,0,0,0,0
WOMRA,1978,Inactive,0,0,0,0,0,0
WOMRA,1979,Inactive,0,0,0,0,0,0
WOMRA,1980,Inactive,0,0,0,0,0,0
WOMRA,1981,Inactive,0,0,0,0,0,0
WOMRA,1982,Inactive,0,0,0,0,0,0
WOMRA,1983,Inactive,0,0,0,0,0,0
WOMRA,1984,Inactive,0,0,0,0,0,0
WOMRA,1985,Inactive,0,0,0,0,0,0
WOMRA,1986,Inactive,0,0,0,0,0,0
WOMRA,1987,Inactive,0,0,0,0,0,0
WOMRA,1988,Inactive,0,0,0,0,0,0
WOMRA,1989,Inactive,0,0,0,0,0,0
WOMRA,1990,Inactive,0,0,0,0,0,0
WOMRA,1991,Inactive,0,0,0,0,0,0
WOMRA,1992,Inactive,0,0,0,0,0,0
WOMRA,1993,Inactive,0,0,0,0,0,0
WOMRA,1994,Inactive,0,0,0,0,0,0
WOMRA,1995,Inactive,0,0,0,0,0,0
WOMRA,1996,Inactive,0,0,0,0,0,0
WOMRA,1997,Inactive,0,0,0,0,0,0
WOMRA,1998,Inactive,0,0,0,0,0,0
WOMRA,1999,Inactive,0,0,0,0,0,0
WOMRA,2000,Inactive,0,0,0,0,0,0
WOMRA,2001,Inactive,0,0,0,0,0,0
WOMRA,2002,Inactive,0,0,0,0,0,0
WOMRA,2003,Inactive,0,0,0,0,0,0
WOMRA,2004,Inactive,0,0,0,0,0,0
WOMRA,2005,Inactive,0,0,0,0,0,0
WOMRA,2006,Inactive,0,0,0,0,0,0
WOMRA,2007,Inactive,0,0,0,0,0,0
WOMRA,2008,Inactive,0,0,0,0,0,0
WOMRA,2009,Inactive,0,0,0,0,0,0
WOMRA,2010,Inactive,0,0,0,0,0,0
WOMRA,2011,Inactive,0,0,0,0,0,0
WOMRA,2012,Inactive,0,0,0,0,0,0
WOMRA,2013,Inactive,0,0,0,0,0,0
WOMRA,2014,Inactive,0,0,0,0,0,0
WOMRA,2015,Inactive,0,0,0,0,0,0
WOMRA,2016,Inactive,0,0,0,0,0,0
WOMRA,2017,Inactive,0,0,0,0,0,0
WSC,1957,Inactive,0,0,0,0,0,0
WSC,1958,Inactive,0,0,0,0,0,0
WSC,1959,Inactive,0,0,0,0,0,0
WSC,1960,Inactive,0,0,0,0,0,0
WSC,1961,Inactive,0,0,0,0,0,0
WSC,1962,Inactive,0,0,0,0,0,0
WSC,1963,Inactive,0,0,0,0,0,0
WSC,1964,Inactive,0,0,0,0,0,0
WSC,1965,Inactive,0,0,0,0,0,0
WSC,1966,Inactive,0,0,0,0,0,0
WSC,1967,Inactive,0,0,0,0,0,0
WSC,1968,Inactive,0,0,0,0,0,0
WSC,1969,Inactive,0,0,0,0,0,0
WSC,1970,Inactive,0,0,0,0,0,0
WSC,1971,Inactive,0,0,0,0,0,0
WSC,1972,Inactive,0,0,0,0,0,0
WSC,1973,Inactive,0,0,0,0,0,0
WSC,1974,Inactive,0,0,0,0,0,0
WSC,1975,Inactive,0,0,0,0,0,0
WSC,1976,Inactive,0,0,0,0,0,0
WSC,1977,Inactive,0,0,0,0,0,0
WSC,1978,Inactive,0,0,0,0,0,0
WSC,1979,Inactive,0,0,0,0,0,0
WSC,1980,Inactive,0,0,0,0,0,0
WSC,1981,Inactive,0,0,0,0,0,0
WSC,1982,Inactive,0,0,0,0,0,0
WSC,1983,Inactive,0,0,0,0,0,0
WSC,1984,Inactive,0,0,0,0,0,0
WSC,1985,Inactive,0,0,0,0,0,0
WSC,1986,Inactive,0,0,0,0,0,0
WSC,1987,Inactive,0,0,0,0,0,0
WSC,1988,Inactive,0,0,0,0,0,0
WSC,1989,Inactive,0,0,0,0,0,0
WSC,1990,Inactive,0,0,0,0,0,0
WSC,1991,Inactive,0,0,0,0,0,0
WSC,1992,Inactive,0,0,0,0,0,0
WSC,1993,Inactive,0,0,0,0,0,0
WSC,1994,Inactive,0,0,0,0,0,0
WSC,1995,Inactive,0,0,0,0,0,0
WSC,1996,Inactive,0,0,0,0,0,0
WSC,1997,Inactive,0,0,0,0,0,0
WSC,1998,Inactive,0,0,0,0,0,0
WSC,1999,Inactive,0,0,0,0,0,0
WSC,2000,Inactive,0,0,0,0,0,0
WSC,2001,Inactive,0,0,0,0,0,0
WSC,2002,Inactive,0,0,0,0,0,0
WSC,2003,Inactive,0,0,0,0,0,0
WSC,2004,Inactive,0,0,0,0,0,0
WSC,2005,Inactive,0,0,0,0,0,0
WSC,2006,Inactive,0,0,0,0,0,0
WSC,2007,Inactive,0,0,0,0,0,0
WSC,2008,Inactive,0,0,0,0,0,0
WSC,2009,Inactive,0,0,0,0,0,0
WSC,2010,Inactive,0,0,0,0,0,0
WSC,2011,Inactive,0,0,0,0,0,0
WSC,2012,Inactive,0,0,0,0,0,0
WSC,2013,Inactive,0,0,0,0,0,0
WSC,2014,Inactive,0,0,0,0,0,0
WSC,2015,Inactive,0,0,0,0,0,0
WSC,2016,Active,0,0,1,0,0,1
WSC,2017,Active,1,0,0,0,0,1
XSC,1957,Inactive,0,0,0,0,0,0
XSC,1958,Inactive,0,0,0,0,0,0
XSC,1959,Inactive,0,0,0,0,0,0
XSC,1960,Inactive,0,0,0,0,0,0
XSC,1961,Inactive,0,0,0,0,0,0
XSC,1962,Inactive,0,0,0,0,0,0
XSC,1963,Inactive,0,0,0,0,0,0
XSC,1964,Inactive,0,0,0,0,0,0
XSC,1965,Inactive,0,0,0,0,0,0
XSC,1966,Inactive,0,0,0,0,0,0
XSC,1967,Inactive,0,0,0,0,0,0
XSC,1968,Inactive,0,0,0,0,0,0
XSC,1969,Inactive,0,0,0,0,0,0
XSC,1970,Inactive,0,0,0,0,0,0
XSC,1971,Inactive,0,0,0,0,0,0
XSC,1972,Inactive,0,0,0,0,0,0
XSC,1973,Inactive,0,0,0,0,0,0
XSC,1974,Inactive,0,0,0,0,0,0
XSC,1975,Inactive,0,0,0,0,0,0
XSC,1976,Inactive,0,0,0,0,0,0
XSC,1977,Inactive,0,0,0,0,0,0
XSC,1978,Inactive,0,0,0,0,0,0
XSC,1979,Inactive,0,0,0,0,0,0
XSC,1980,Inactive,0,0,0,0,0,0
XSC,1981,Inactive,0,0,0,0,0,0
XSC,1982,Inactive,0,0,0,0,0,0
XSC,1983,Inactive,0,0,0,0,0,0
XSC,1984,Active,0,1,1,0,0,2
XSC,1985,Active,0,0,0,0,0,0
XSC,1986,Active,0,0,1,0,0,1
XSC,1987,Active,0,0,0,0,0,0
XSC,1988,Active,0,0,2,0,0,2
XSC,1989,Active,0,0,0,0,0,0
XSC,1990,Active,1,0,2,0,0,3
XSC,1991,Active,0,1,0,0,0,1
XSC,1992,Active,1,0,1,0,0,2
XSC,1993,Active,0,0,0,0,0,0
XSC,1994,Active,0,1,3,0,0,4
XSC,1995,Active,0,0,2,0,0,2
XSC,1996,Active,0,0,1,1,0,2
XSC,1997,Active,0,0,4,0,0,4
XSC,1998,Active,0,0,2,0,0,2
XSC,1999,Active,0,0,0,0,0,0
XSC,2000,Active,0,0,4,0,0,4
XSC,2001,Active,0,0,0,0,0,0
XSC,2002,Active,0,0,0,0,0,0
XSC,2003,Active,0,1,2,0,0,3
XSC,2004,Active,2,0,1,0,0,3
XSC,2005,Active,0,0,1,0,0,1
XSC,2006,Active,0,0,2,1,0,3
XSC,2007,Active,0,1,4,1,0,6
XSC,2008,Active,0,0,4,0,0,4
XSC,2009,Active,0,0,2,0,0,2
XSC,2010,Active,0,0,7,1,0,8
XSC,2011,Active,0,0,9,0,0,9
XSC,2012,Active,0,2,7,0,0,9
XSC,2013,Active,0,0,2,1,0,3
XSC,2014,Active,1,0,1,0,0,2
XSC,2015,Active,0,1,8,0,0,9
XSC,2016,Active,0,1,6,0,0,7
XSC,2017,Active,3,1,4,0,0,8
YAVNE,1957,Inactive,0,0,0,0,0,0
YAVNE,1958,Inactive,0,0,0,0,0,0
YAVNE,1959,Inactive,0,0,0,0,0,0
YAVNE,1960,Inactive,0,0,0,0,0,0
YAVNE,1961,Inactive,0,0,0,0,0,0
YAVNE,1962,Inactive,0,0,0,0,0,0
YAVNE,1963,Inactive,0,0,0,0,0,0
YAVNE,1964,Inactive,0,0,0,0,0,0
YAVNE,1965,Inactive,0,0,0,0,0,0
YAVNE,1966,Inactive,0,0,0,0,0,0
YAVNE,1967,Inactive,0,0,0,0,0,0
YAVNE,1968,Inactive,0,0,0,0,0,0
YAVNE,1969,Inactive,0,0,0,0,0,0
YAVNE,1970,Inactive,0,0,0,0,0,0
YAVNE,1971,Inactive,0,0,0,0,0,0
YAVNE,1972,Inactive,0,0,0,0,0,0
YAVNE,1973,Inactive,0,0,0,0,0,0
YAVNE,1974,Inactive,0,0,0,0,0,0
YAVNE,1975,Inactive,0,0,0,0,0,0
YAVNE,1976,Inactive,0,0,0,0,0,0
YAVNE,1977,Inactive,0,0,0,0,0,0
YAVNE,1978,Inactive,0,0,0,0,0,0
YAVNE,1979,Inactive,0,0,0,0,0,0
YAVNE,1980,Inactive,0,0,0,0,0,0
YAVNE,1981,Inactive,0,0,0,0,0,0
YAVNE,1982,Inactive,0,0,0,0,0,0
YAVNE,1983,Inactive,0,0,0,0,0,0
YAVNE,1984,Inactive,0,0,0,0,0,0
YAVNE,1985,Inactive,0,0,0,0,0,0
YAVNE,1986,Inactive,0,0,0,0,0,0
YAVNE,1987,Inactive,0,0,0,0,0,0
YAVNE,1988,Active,1,0,0,0,0,1
YAVNE,1989,Active,0,0,0,0,0,0
YAVNE,1990,Active,1,0,0,0,0,1
YAVNE,1991,Active,0,0,0,0,0,0
YAVNE,1992,Active,0,0,0,0,0,0
YAVNE,1993,Active,0,0,0,0,0,0
YAVNE,1994,Active,0,0,0,0,0,0
YAVNE,1995,Active,1,0,0,0,0,1
YAVNE,1996,Inactive,0,0,0,0,0,0
YAVNE,1997,Inactive,0,0,0,0,0,0
YAVNE,1998,Inactive,0,0,0,0,0,0
YAVNE,1999,Inactive,0,0,0,0,0,0
YAVNE,2000,Inactive,0,0,0,0,0,0
YAVNE,2001,Inactive,0,0,0,0,0,0
YAVNE,2002,Inactive,0,0,0,0,1,1
YAVNE,2003,Inactive,0,0,0,0,0,0
YAVNE,2004,Inactive,0,0,0,0,0,0
YAVNE,2005,Inactive,0,0,0,0,0,0
YAVNE,2006,Inactive,0,0,0,0,0,0
YAVNE,2007,Inactive,0,0,0,0,1,1
YAVNE,2008,Inactive,0,0,0,0,0,0
YAVNE,2009,Inactive,0,0,0,0,0,0
YAVNE,2010,Inactive,0,0,0,0,1,1
YAVNE,2011,Inactive,0,0,0,0,0,0
YAVNE,2012,Inactive,0,0,0,0,0,0
YAVNE,2013,Inactive,0,0,0,0,0,0
YAVNE,2014,Inactive,0,0,0,0,1,1
YAVNE,2015,Inactive,0,0,0,0,0,0
YAVNE,2016,Inactive,0,0,0,0,1,1
YAVNE,2017,Inactive,0,0,0,0,0,0
YUN,1957,Inactive,0,0,0,0,0,0
YUN,1958,Inactive,0,0,0,0,0,0
YUN,1959,Inactive,0,0,0,0,0,0
YUN,1960,Inactive,0,0,0,0,0,0
YUN,1961,Inactive,0,0,0,0,0,0
YUN,1962,Inactive,0,0,0,0,0,0
YUN,1963,Inactive,0,0,0,0,0,0
YUN,1964,Inactive,0,0,0,0,0,0
YUN,1965,Inactive,0,0,0,0,0,0
YUN,1966,Inactive,0,0,0,0,0,0
YUN,1967,Inactive,0,0,0,0,0,0
YUN,1968,Inactive,0,0,0,0,0,0
YUN,1969,Inactive,0,0,0,0,0,0
YUN,1970,Inactive,0,0,0,0,0,0
YUN,1971,Inactive,0,0,0,0,0,0
YUN,1972,Inactive,0,0,0,0,0,0
YUN,1973,Inactive,0,0,0,0,0,0
YUN,1974,Inactive,0,0,0,0,0,0
YUN,1975,Inactive,0,0,0,0,0,0
YUN,1976,Inactive,0,0,0,0,0,0
YUN,1977,Inactive,0,0,0,0,0,0
YUN,1978,Inactive,0,0,0,0,0,0
YUN,1979,Inactive,0,0,0,0,0,0
YUN,1980,Inactive,0,0,0,0,0,0
YUN,1981,Inactive,0,0,0,0,0,0
YUN,1982,Inactive,0,0,0,0,0,0
YUN,1983,Inactive,0,0,0,0,0,0
YUN,1984,Inactive,0,0,0,0,0,0
YUN,1985,Inactive,0,0,0,0,0,0
YUN,1986,Inactive,0,0,0,0,0,0
YUN,1987,Inactive,0,0,0,0,0,0
YUN,1988,Inactive,0,0,0,0,0,0
YUN,1989,Inactive,0,0,0,0,0,0
YUN,1990,Inactive,0,0,0,0,0,0
YUN,1991,Inactive,0,0,0,0,0,0
YUN,1992,Inactive,0,0,0,0,0,0
YUN,1993,Inactive,0,0,0,0,0,0
YUN,1994,Inactive,0,0,0,0,0,0
YUN,1995,Inactive,0,0,0,0,0,0
YUN,1996,Inactive,0,0,0,0,0,0
YUN,1997,Inactive,0,0,0,0,0,0
YUN,1998,Inactive,0,0,0,0,0,0
YUN,1999,Inactive,0,0,0,0,0,0
YUN,2000,Inactive,0,0,0,0,0,0
YUN,2001,Inactive,0,0,0,0,0,0
YUN,2002,Inactive,0,0,0,0,0,0
YUN,2003,Inactive,0,0,0,0,0,0
YUN,2004,Inactive,0,0,0,0,0,0
YUN,2005,Inactive,0,0,0,0,0,0
YUN,2006,Inactive,0,0,0,0,0,0
YUN,2007,Inactive,0,0,0,0,0,0
YUN,2008,Inactive,0,0,0,0,0,0
YUN,2009,Inactive,0,0,0,0,0,0
YUN,2010,Inactive,0,0,0,0,0,0
YUN,2011,Inactive,0,0,0,0,0,0
YUN,2012,Active,1,0,0,0,0,1
YUN,2013,Active,0,0,0,0,0,0
YUN,2014,Active,0,0,0,0,0,0
YUN,2015,Active,0,0,0,0,0,0
YUN,2016,Active,1,0,0,0,0,1
YUN,2017,Active,0,0,0,0,0,0